us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
730,password730,Luz,Pardo,2003-04-23,8383400713,CC,gdiaz,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2022-01-17 18:37:32,1
731,password731,Mary,Lozano,1985-05-02,4863448326,CE,wrodriguez,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2019-12-29 05:00:42,1
732,password732,Raúl,Tovar,1984-12-26,4425153440,CC,edinson85,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-05-06 17:15:36,1
733,password733,Janeth,Ruiz,2005-02-28,3975262138,CC,choyos,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2018-02-19 09:45:08,1
734,password734,Oswaldo,Gómez,1983-04-16,9451405976,CC,davidarias,Profesor,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-01-06 05:50:21,1
735,password735,Yéssica,Bermúdez,2004-11-11,2626509287,CC,marlenyrestrepo,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2020-07-10 07:37:59,1
736,password736,Lizeth,Benítez,2006-10-08,5500670857,CC,ramirezjohana,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-09-16 19:40:03,1
737,password737,Iván,Beltrán,1993-10-31,8452627169,CC,gjaramillo,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-07-24 13:03:53,1
738,password738,Eduardo,Franco,2000-10-13,8458409309,CC,eduardo69,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2016-11-14 09:26:55,1
739,password739,Rosa,Parra,1995-04-12,7461222480,CC,andresmendoza,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2021-09-05 23:19:12,1
740,password740,Isabel,Tovar,1995-12-21,2110556611,CC,oswaldo82,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2016-08-03 15:55:06,1
741,password741,Elmer,Meneses,1983-09-01,3974319899,CC,oamaya,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2022-04-02 13:09:46,1
742,password742,Marcela,Mesa,2005-09-04,8450870870,CC,antoniomorales,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2016-12-06 10:04:45,1
743,password743,Piedad,Tovar,1997-12-28,9885285544,CC,hernandezmarly,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2021-07-13 08:11:55,1
744,password744,Laura,Serna,2002-01-02,2756262717,CC,cesar93,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2021-01-10 15:55:12,1
745,password745,Diana,López,2003-01-07,7492928854,CC,julio82,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2018-04-02 12:12:33,1
746,password746,Wendy,Guzmán,1993-07-16,7651395380,CC,suarezangel,Profesor,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-07-06 00:08:26,1
747,password747,Luis,Bonilla,2003-10-08,6282596731,CC,naranjomartha,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2022-05-12 04:33:37,1
748,password748,Fernando,Chávez,1997-04-01,1893357495,CC,zapataisabel,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-09-28 23:44:54,1
749,password749,Piedad,Villamil,1987-08-04,7762933848,CC,cardenasangela,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2023-02-28 13:34:30,1
750,password750,Segundo,Monsalve,1990-05-25,3753747208,CC,willianrivera,Profesor,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-03-03 07:41:37,1
751,password751,Alejandro,Andrade,2005-11-19,5948764125,CE,avallejo,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2018-09-28 17:00:03,1
752,password752,Martha,Bonilla,1999-01-23,9958125562,CC,iherrera,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2022-08-19 03:02:41,1
753,password753,Edison,Perea,1990-07-28,6819427308,CC,rodrigoquintero,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2021-10-26 12:12:19,1
754,password754,Enrique,Mosquera,1990-05-16,5055701637,CE,barrerateresa,Profesor,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2018-09-29 03:45:46,1
755,password755,Luisa,Mora,1987-01-08,7964101407,CC,mariarojas,Profesor,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2016-11-26 13:56:52,1
756,password756,Maritza,Pérez,2005-01-22,2443417298,CC,angela22,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2020-07-14 09:03:06,1
757,password757,Clara,Ayala,1987-05-28,6208018019,CC,ivan81,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-01-02 17:55:43,1
758,password758,Christian,Pulido,1985-08-10,8913464761,CE,antonia85,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-03-27 02:53:27,1
759,password759,Fernando,Jaramillo,1995-10-06,1622077083,CC,paula94,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2021-05-14 05:05:47,1
760,password760,Emilio,Hernández,2006-11-25,1712866151,CC,vrojas,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-11-15 10:07:44,1
761,password761,Antonio,Ospina,2003-06-27,5875170575,CC,rgonzalez,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2022-01-21 22:22:52,1
762,password762,Raúl,Uribe,1985-02-07,1042520630,CC,murillorocio,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-05-16 14:54:15,1
763,password763,María,Méndez,1999-10-05,8525058677,CC,jairtorres,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-11-29 14:26:50,1
764,password764,José,Valderrama,1999-03-15,4414119912,CC,medinamargarita,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-12-14 21:26:01,1
765,password765,Andrés,Díaz,1991-01-12,7340548751,CC,jrodriguez,Profesor,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-10-11 05:45:44,1
766,password766,Antonia,Villamil,2000-12-01,2282788108,CC,angieandrade,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2016-06-13 22:15:28,1
767,password767,Esteban,Barbosa,1986-07-25,1757315997,CC,angelsarmiento,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2019-01-06 16:21:17,1
768,password768,Cristian,Vallejo,1991-07-24,3151985969,CC,trestrepo,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2019-11-27 23:11:12,1
769,password769,Margarita,Martínez,2006-09-23,6492253836,CC,cmosquera,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2023-03-07 03:42:14,1
770,password770,María,Hernández,1988-01-08,7458530293,CC,velezbrayan,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-03-26 11:36:51,1
771,password771,María,Pinzón,1994-03-07,4906073759,CC,operez,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-03-27 17:25:32,1
772,password772,Nelly,González,1993-06-22,1619272728,CC,jesus12,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2021-12-15 20:45:04,1
773,password773,Marisol,Córdoba,1989-09-17,1320127477,CC,lariza,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-04-18 14:36:14,1
774,password774,Paola,Santos,1984-06-03,3957416971,CC,cordobamary,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-02-24 10:28:22,1
775,password775,Omaira,Rincón,1997-07-14,3912772817,CC,ruizfernando,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-06-29 09:41:05,1
776,password776,Liseth,Herrera,2006-09-06,6946226265,CC,maria75,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-03-13 00:04:04,1
777,password777,Alejandra,Sánchez,1984-03-19,3101790368,CC,lgallego,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2021-09-19 07:46:37,1
778,password778,Cristian,Pérez,1989-01-06,9442104240,CC,amendoza,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2018-07-17 07:11:22,1
779,password779,Aura,Camacho,1984-08-14,1301426755,CC,omendez,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2021-01-01 18:14:56,1
780,password780,Danilo,Mendoza,1996-05-08,3829869037,CC,eliecervillamizar,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-01-07 18:50:17,1
781,password781,Javier,Valderrama,1998-04-19,8133392393,CC,jorgezuluaga,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-12-25 16:34:57,1
782,password782,César,Álvarez,1997-09-26,7836119085,CC,javiermedina,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2016-09-24 19:12:26,1
783,password783,Mary,Narváez,1992-09-07,9132307737,CE,rodriguezjohn,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2016-10-25 17:24:04,1
784,password784,Elvis,Agudelo,1997-01-30,1895998734,CC,gonzalo78,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2017-10-26 01:28:19,1
785,password785,Alexandra,Gutiérrez,2000-09-25,7159703118,CC,fdelgado,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2020-10-09 06:04:26,1
786,password786,Ángel,Rodríguez,2006-08-17,9291235610,CC,maria89,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2018-08-03 07:36:04,1
787,password787,Ángela,Reyes,1989-07-25,2122447069,CC,anaramirez,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2017-06-10 14:38:07,1
788,password788,Felipe,Peña,1995-07-24,2543366682,CC,cardonadiana,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2023-01-29 17:26:29,1
789,password789,María,Hernández,1986-01-24,2462305574,CE,yvergara,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-11-05 06:47:07,1
790,password790,Elvira,Giraldo,1987-06-15,6147253866,CC,ssanchez,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-06-26 23:28:11,1
791,password791,Marcela,Montoya,1996-11-05,1361338335,CC,mosqueraluis,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2018-06-02 07:22:31,1
792,password792,Lorena,Garzón,1989-10-30,4304228037,CC,ssalgado,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2018-10-01 00:10:11,1
793,password793,Lina,Cruz,2006-11-26,5511365206,CC,vospina,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2017-07-30 08:13:02,1
794,password794,Alejandro,Pineda,2000-07-17,3507795401,CC,trujillolucia,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2017-08-27 19:21:46,1
795,password795,Valentina,Estrada,1995-02-14,5735888750,CC,pinedasandra,Profesor,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2022-02-19 03:09:05,1
796,password796,Sandra,Murcia,1995-04-15,8316394664,CC,luz14,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2022-02-06 05:37:04,1
797,password797,Yamid,López,2001-08-26,9005325362,CC,warango,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2020-09-08 12:21:28,1
798,password798,María,Herrera,1993-07-29,6394468409,CC,barrioskarina,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2018-01-22 07:04:07,1
799,password799,Rosa,Martínez,1987-11-22,4664159059,CC,bbernal,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2018-04-26 13:48:05,1
800,password800,Sofía,León,2005-06-30,8312129219,CC,cortiz,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2021-08-02 13:00:54,1
801,password801,Dora,Ortiz,1998-08-14,7778540007,CC,rperez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2021-03-06 20:04:57,1
802,password802,Andrea,Cortés,1995-06-06,6258500022,CC,patriciamurcia,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2019-05-27 06:51:28,1
803,password803,María,Beltrán,1986-02-17,9684464827,CC,tmunoz,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2016-06-17 00:06:23,1
804,password804,Yeny,Blanco,1998-02-09,1945045391,CC,hernandezjuan,Profesor,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2020-09-06 08:10:46,1
805,password805,Dairo,Rodríguez,1992-12-28,4038273179,CC,yhernandez,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2018-02-03 02:36:20,1
806,password806,Elizabeth,Peña,1991-02-04,5160231064,CC,ruedamauricio,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2017-03-16 21:07:15,1
807,password807,Johanna,Bonilla,2005-12-29,9273519077,CC,camargoyaneth,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2022-07-08 18:04:04,1
808,password808,Angélica,López,2003-10-23,2374903115,CC,umercado,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2019-08-26 08:37:34,1
809,password809,Paola,Jiménez,2005-04-05,7242955553,CE,mercedeshurtado,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2022-04-16 02:49:41,1
810,password810,Ángel,Ordóñez,1999-09-18,1060827656,CE,uribeeliana,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2022-04-15 00:32:35,1
811,password811,Vilma,Bonilla,1998-03-31,2152708345,CC,johanagomez,Profesor,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2022-04-26 22:57:14,1
812,password812,Francisco,Camacho,2001-01-08,3587821755,CC,diazbernardo,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2016-09-24 10:33:36,1
813,password813,Miguel,Álvarez,1990-06-05,9037766965,CC,franciscocastro,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2017-05-28 03:33:28,1
814,password814,Pablo,Zapata,1992-08-06,8651480240,CC,eduardobeltran,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-11-29 19:13:26,1
815,password815,Ángel,Delgado,2003-02-12,1944611592,CC,fmosquera,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-12-13 06:10:03,1
816,password816,Fredy,Velasco,2001-07-20,5355442187,CC,alejandromarin,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-08-02 11:54:30,1
817,password817,Juan,Bastidas,1996-07-09,2778377617,CC,giraldopedro,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2019-09-27 23:17:27,1
818,password818,Lucía,Villa,1985-03-30,7645381705,CC,henaoricardo,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2021-08-30 07:04:11,1
819,password819,Francisco,Vallejo,2001-06-11,9970739304,CC,ospinaluisa,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-01-07 08:43:58,1
820,password820,Alfredo,López,1995-07-09,6885924888,CC,maria66,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-02-21 05:19:55,1
821,password821,Alba,Martínez,2004-11-26,5238616104,CC,roserogregorio,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2022-05-28 01:55:05,1
822,password822,María,Salcedo,1993-09-04,8655189258,CC,morenoluis,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2020-10-17 07:13:28,1
823,password823,Lorena,Serrano,2007-03-12,6335167732,CC,esneider82,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2022-02-21 15:46:14,1
824,password824,Juliana,Jiménez,1987-07-30,7938345286,CE,vegamarleny,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2022-12-09 00:05:42,1
825,password825,Augusto,Rentería,1997-08-12,2582590290,CC,maria50,Profesor,2511,MÚSICA,2049,FACULTAD DE ARTES,2022-07-27 11:22:41,1
826,password826,María,Flórez,1991-12-31,8633884792,CC,antonio53,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-02-27 00:08:59,1
827,password827,Orlando,Hernández,1984-09-23,5799012986,CC,lilianacastellanos,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-05-05 08:39:45,1
828,password828,Iván,Vanegas,1986-11-15,4822535429,CC,lauranarvaez,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2021-06-19 02:18:26,1
829,password829,Fredy,Becerra,1990-02-14,2252401187,CC,tovarjose,Profesor,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2021-04-23 06:44:11,1
830,password830,Dayana,Valderrama,1986-07-16,2307233623,CC,vasquezcarlos,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2022-01-16 09:08:35,1
831,password831,José,Luna,2003-01-21,9013187407,CE,bonillaandres,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2018-02-22 12:53:27,1
832,password832,Marina,Forero,2000-05-08,2963526762,CC,gomeznubia,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2020-06-28 03:11:35,1
833,password833,Ever,Moreno,1985-09-19,6667656750,CC,umejia,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2020-12-17 15:58:14,1
834,password834,Katherine,Ballesteros,2002-08-14,8954028160,CC,edwinvelandia,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2016-06-02 04:26:20,1
835,password835,Fredy,Díaz,1998-11-07,4481530871,CC,vgomez,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2018-12-09 13:08:34,1
836,password836,Ana,Hernández,1991-04-11,5069713979,CC,qmoreno,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2020-04-08 14:31:22,1
837,password837,Daniela,Gómez,1990-05-10,4938665981,CC,alejandrorojas,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2019-06-05 17:19:39,1
838,password838,Eduardo,Restrepo,1990-11-04,4437234606,CE,patriciacabrera,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2021-05-12 08:28:11,1
839,password839,Ana,Hoyos,1992-12-29,7331583812,CC,pabonmabel,Profesor,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-04-25 07:27:01,1
840,password840,Danilo,Bermúdez,1991-10-10,1768823777,CC,amarin,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-01-29 21:30:55,1
841,password841,Wilson,Chaparro,1985-08-22,7682546091,CC,martha00,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2018-06-16 22:38:02,1
842,password842,Yaneth,Rosero,1985-01-08,4712946638,CC,squiroga,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2019-02-05 02:22:38,1
843,password843,Lorena,Montoya,1993-09-02,3900434876,CC,villamonica,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2019-04-21 07:09:18,1
844,password844,Ana,Fuentes,1992-08-08,9283979820,CC,gomezdiana,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2019-11-26 00:28:54,1
845,password845,Shirley,Palacios,1984-06-24,6042563517,CC,eestrada,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2019-08-12 02:29:54,1
846,password846,Marcela,Solano,1999-05-17,7798879721,CC,yaneth12,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2022-04-19 20:35:09,1
847,password847,Javier,Castañeda,1995-08-16,5616392751,CC,fpaez,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2023-02-09 20:38:09,1
848,password848,Marina,Montoya,1983-12-31,3771099140,CC,andres71,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2018-10-17 13:10:43,1
849,password849,Cristian,Daza,1996-12-07,2299509164,CE,wolaya,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2020-10-20 01:32:19,1
850,password850,Eder,Mendoza,1998-01-16,3275957723,CC,cecilia15,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2020-10-06 22:42:15,1
851,password851,Edwin,López,1985-08-28,4599807163,CE,calvarez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2018-11-15 05:33:48,1
852,password852,Carlos,Vargas,2004-09-04,3290350049,CC,cruzfrancy,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2019-04-17 16:46:38,1
853,password853,Gustavo,Peña,1996-10-31,9510738348,CC,josecorrea,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2017-06-30 13:59:16,1
854,password854,Wilfredo,Arévalo,1984-08-30,9714930136,CC,smosquera,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2020-04-21 00:11:39,1
855,password855,Cecilia,Jaramillo,2003-05-20,4753425288,CC,ycardona,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2019-05-21 14:06:07,1
856,password856,Alicia,Reyes,2002-02-11,8286647975,CC,munozpedro,Profesor,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2018-05-10 15:20:27,1
857,password857,Miller,Escobar,1987-12-26,5829684850,CC,consuelomoreno,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2016-04-25 09:19:02,1
858,password858,Ángel,Moreno,2000-06-18,6170957520,CC,esuarez,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2019-11-03 17:49:44,1
859,password859,Mauricio,Calderón,1997-12-19,1187604785,CC,riveragloria,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2017-03-17 00:01:20,1
860,password860,Danilo,León,1989-02-24,5453460299,CC,mesajuan,Profesor,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2016-05-14 07:35:59,1
861,password861,Diego,Arias,1987-12-12,3338398554,CC,jaimeangulo,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2016-09-19 15:27:59,1
862,password862,Luis,Ramírez,1996-01-13,4301539091,CC,karensanchez,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2020-05-08 18:55:03,1
863,password863,Lady,Bautista,1996-12-06,1652936051,CC,rojasalexandra,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2016-10-11 13:12:05,1
864,password864,Alfonso,Melo,2006-05-31,4418928748,CC,gustavogamboa,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2016-05-28 01:20:34,1
865,password865,Eduardo,Rodríguez,2003-03-19,5713407773,CC,nmorales,Profesor,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2017-06-28 21:20:42,1
866,password866,Eduardo,Herrera,1993-08-31,5614982833,CC,gamboaangela,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2018-05-30 00:15:56,1
867,password867,Diego,Hernández,2005-05-19,2491856753,CC,cristian10,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2019-03-25 07:44:28,1
868,password868,Francisco,Márquez,1988-02-11,7034089716,CC,carmengalvis,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2021-06-13 21:39:07,1
869,password869,Andrea,Martínez,2001-02-24,6321791743,CC,ortizangela,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-01-22 20:45:27,1
870,password870,Alex,Alarcón,2003-08-10,7364596427,CE,zrosero,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2022-07-17 05:46:39,1
871,password871,Cristina,Murillo,1984-02-28,7756306324,CC,buitragoisabel,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2016-10-20 19:47:08,1
872,password872,Enrique,Sánchez,1993-10-26,4556222195,CC,jaime08,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2016-04-04 00:32:41,1
873,password873,Yéssica,Figueroa,1997-02-18,8035611351,CC,estella59,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-09-20 08:57:39,1
874,password874,Ana,Valencia,1985-03-10,7614921248,CC,vergaraorlando,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2017-07-16 13:26:40,1
875,password875,Héctor,Torres,1994-07-07,5957218852,CE,znaranjo,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2021-10-30 22:01:38,1
876,password876,Raquel,Gómez,2003-12-29,6130553853,CC,olgaceron,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2022-02-01 03:48:35,1
877,password877,David,Cortés,1985-04-15,8919674163,CC,delgadomarcela,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2016-10-18 23:47:28,1
878,password878,María,Córdoba,1983-06-17,4183190893,CC,torressindy,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2018-08-16 01:55:21,1
879,password879,Luz,Peña,1994-01-11,7090546864,CE,gramirez,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2020-01-18 23:32:33,1
